-0.9021181,-0.2100142
-0.8755426,-0.1874376
-0.867826,-0.183422
-0.8638686,-0.1786114
-0.860541,-0.1756802
-0.8574456,-0.1732129
-0.8550486,-0.1710528
-0.8534945,-0.1700142
-0.8523722,-0.168874
-0.8506231,-0.1681342
-0.8484881,-0.1671672
-0.8477616,-0.1658037
-0.8469575,-0.1648449
-0.8458492,-0.1638612
-0.845212,-0.1618014
-0.8444092,-0.1610747
-0.843053,-0.1591567
-0.8417676,-0.1585044
-0.8411676,-0.1578533
-0.8406206,-0.1567597
-0.8401237,-0.1543191
-0.8392948,-0.1536356
-0.8386212,-0.1530595
-0.8384019,-0.1524585
-0.836186,-0.1519716
-0.8350389,-0.1510941
-0.8347413,-0.1501163
-0.8336251,-0.1491798
-0.8329262,-0.1490748
-0.8323713,-0.1488781
-0.8318123,-0.1485304
-0.8313666,-0.1480072
-0.8305501,-0.1475634
-0.8296613,-0.1467556
-0.8289479,-0.1465923
-0.8285622,-0.1461432
-0.8278629,-0.1449806
-0.827419,-0.1445848
-0.8270506,-0.1438574
-0.8262297,-0.1429349
-0.8256637,-0.1424458
-0.8251659,-0.14186
-0.8247636,-0.1416217
-0.824357,-0.1410151
-0.8239137,-0.140596
-0.8229732,-0.1397956
-0.8224748,-0.1391607
-0.8214767,-0.138954
-0.8210147,-0.1385696
-0.8206497,-0.1376654
-0.8201989,-0.1371265
-0.819259,-0.1368938
-0.8182463,-0.1364747
-0.8174737,-0.1363906
-0.8168465,-0.1360413
-0.8165715,-0.1349596
-0.8160163,-0.1344485
-0.8152992,-0.133904
-0.8145442,-0.1333145
-0.813785,-0.1327917
-0.8132754,-0.132598
-0.8130687,-0.1320154
-0.812919,-0.1314754
-0.8121203,-0.1307938
-0.8117829,-0.129378
-0.8114462,-0.1288574
-0.8105641,-0.1281475
-0.8096475,-0.1274468
-0.8090117,-0.1269648
-0.8084016,-0.1266287
-0.807939,-0.1262684
-0.8073672,-0.1255384
-0.8070132,-0.1249457
-0.806092,-0.1246689
-0.805564,-0.1242176
-0.8053126,-0.1237338
-0.8042736,-0.1231796
-0.8032236,-0.1222209
-0.8024456,-0.1212418
-0.8016381,-0.1206337
-0.8005706,-0.1201272
-0.7994799,-0.1187916
-0.7989393,-0.1180049
-0.7978549,-0.1170193
-0.797535,-0.1157646
-0.7965599,-0.1151636
-0.7954679,-0.1141457
-0.7946609,-0.1134114
-0.7939566,-0.11273
-0.7929157,-0.1114949
-0.7915112,-0.1107527
-0.7908822,-0.1099729
-0.7893528,-0.109247
-0.7883373,-0.1074433
-0.7867351,-0.1052209
-0.7849283,-0.1035158
-0.7816879,-0.1017538
-0.7791304,-0.0982678
-0.7769976,-0.0939367
