-0.0020977,-0.0014506
-0.0016523,-0.0008522
-0.0016111,-0.0007374
-0.0015633,-0.0006572
-0.0014538,-0.0005852
-0.0013717,-0.0005198
-0.0013267,-0.0004544
-0.0012947,-0.0004084
-0.0012569,-0.0003793
-0.0012243,-0.0003415
-0.0011918,-0.0003015
-0.0011655,-0.0002584
-0.0011317,-0.0002351
-0.0010811,-0.0002176
-0.0010646,-0.0001967
-0.0010449,-0.0001787
-0.0010025,-0.0001496
-0.0009751,-0.000131
-0.0009516,-0.0001045
-0.0009441,-7.1e-05
-0.0009278,-5.36e-05
-0.0009043,-3.54e-05
-0.0008917,-1.37e-05
-0.0008674,6.4e-06
-0.0008512,2.22e-05
-0.0008419,3.07e-05
-0.0008291,5.16e-05
-0.0008033,7.09e-05
-0.0007911,8.95e-05
-0.000781,9.87e-05
-0.0007683,0.0001112
-0.0007499,0.0001241
-0.0007379,0.0001403
-0.0007269,0.0001591
-0.0007027,0.0001713
-0.0006796,0.0001855
-0.0006537,0.0001971
-0.0006389,0.0002084
-0.0006255,0.0002228
-0.0006207,0.0002304
-0.0005968,0.0002386
-0.0005923,0.0002539
-0.0005823,0.0002774
-0.0005593,0.000288
-0.0005409,0.0002996
-0.000521,0.0003136
-0.0005038,0.000327
-0.0004908,0.0003387
-0.0004798,0.0003495
-0.0004665,0.0003586
-0.0004504,0.0003679
-0.0004368,0.0003863
-0.000427,0.0004075
-0.0004068,0.0004187
-0.0003875,0.0004244
-0.0003766,0.0004419
-0.0003647,0.000466
-0.0003501,0.0004785
-0.0003342,0.0004908
-0.0003147,0.0005093
-0.0003036,0.000532
-0.0002898,0.0005548
-0.0002754,0.0005693
-0.0002638,0.0005952
-0.0002544,0.0006127
-0.0002424,0.0006353
-0.0002267,0.0006582
-0.0002117,0.0006749
-0.0001941,0.0006813
-0.0001853,0.0006861
-0.0001695,0.0007022
-0.0001493,0.0007181
-0.0001351,0.0007412
-0.0001122,0.0007552
-9.31e-05,0.0007681
-7.73e-05,0.0007761
-5.71e-05,0.0007841
-3.38e-05,0.0008007
-1.56e-05,0.0008268
6.8e-06,0.0008503
2.43e-05,0.0008606
4.97e-05,0.0008628
6.16e-05,0.0008907
8.29e-05,0.0009046
0.0001073,0.0009092
0.0001324,0.0009243
0.0001397,0.0009545
0.0001626,0.0009928
0.0001962,0.0010145
0.0002261,0.0010207
0.0002465,0.001037
0.0002901,0.0010562
0.000326,0.0010976
0.0003623,0.0011271
0.0004005,0.0011787
0.0004486,0.0012469
0.0005144,0.0013125
0.0005794,0.0013625
0.0006913,0.0014499
