1.1659457,-0.1504245
1.1912003,-0.1160744
1.1963169,-0.1076042
1.2003082,-0.1036011
1.2048902,-0.1024165
1.2089403,-0.0981794
1.2104445,-0.0960191
1.2134139,-0.0927559
1.2147707,-0.0910048
1.2160793,-0.0892309
1.216554,-0.0876755
1.218658,-0.0863399
1.2201143,-0.0847302
1.2215995,-0.0836928
1.2223442,-0.082851
1.2235443,-0.0812017
1.2244864,-0.0797033
1.2256531,-0.0792354
1.2266584,-0.0783822
1.2279167,-0.0771209
1.2288661,-0.0759517
1.2299854,-0.0748504
1.2310523,-0.0739451
1.231867,-0.0722222
1.2326285,-0.0715081
1.2333801,-0.0698276
1.2347351,-0.068988
1.2354166,-0.067939
1.2360444,-0.0666613
1.2367253,-0.0656153
1.2377439,-0.0652691
1.2384995,-0.0646297
1.2391986,-0.0635393
1.239647,-0.0625178
1.2400166,-0.0619242
1.2411927,-0.0609394
1.2416371,-0.0602908
1.2422209,-0.0593727
1.2427703,-0.0584483
1.2436632,-0.0575831
1.2446939,-0.0572236
1.2452241,-0.0566156
1.245926,-0.0561937
1.2467815,-0.0557731
1.2477136,-0.0552614
1.2480981,-0.0548128
1.2486806,-0.0537593
1.2491146,-0.0533722
1.2502483,-0.0521698
1.2504778,-0.0512417
1.2511146,-0.0501373
1.2518835,-0.0494854
1.2525456,-0.0484669
1.2531861,-0.0480265
1.2538597,-0.0472559
1.2545505,-0.0468559
1.2548813,-0.046365
1.2555775,-0.0458765
1.2565245,-0.045551
1.2569136,-0.0448321
1.2573355,-0.0435485
1.2577247,-0.0430214
1.2583137,-0.042197
1.2592047,-0.041703
1.2599837,-0.0409288
1.2603958,-0.0399168
1.2611315,-0.0390943
1.2617561,-0.0382071
1.2620539,-0.0372915
1.2623609,-0.0364699
1.2628625,-0.0352861
1.2637634,-0.0342143
1.2646863,-0.0336393
1.2650676,-0.031956
1.2656896,-0.0307034
1.2670735,-0.0293683
1.2683208,-0.0282837
1.2689232,-0.0269578
1.2699078,-0.026365
1.2704539,-0.0254746
1.2712478,-0.0242423
1.2726173,-0.0229806
1.2733105,-0.0213481
1.2742718,-0.0204255
1.2748699,-0.0193092
1.2759478,-0.0183489
1.2765921,-0.0174074
1.2774847,-0.0159155
1.278703,-0.0142952
1.2802802,-0.0133761
1.2813102,-0.0118534
1.283384,-0.0108143
1.2848416,-0.0097235
1.2865657,-0.0076653
1.2874639,-0.0059226
1.2900906,-0.0047003
1.2916128,-0.0022343
1.2969725,0.0024699
1.3034989,0.0078771
