-0.3804458,0.1562698
-0.3682356,0.1729999
-0.3638032,0.1761986
-0.359978,0.1803861
-0.358007,0.1825667
-0.3541602,0.1845202
-0.3533104,0.1872371
-0.351694,0.1879971
-0.350005,0.1885558
-0.3486112,0.1893738
-0.3467795,0.1899173
-0.3460542,0.1906479
-0.3446359,0.1919796
-0.3431619,0.1924615
-0.342185,0.1939461
-0.3416067,0.1945983
-0.3407442,0.1960682
-0.3401042,0.1968136
-0.3392085,0.1977093
-0.3386855,0.1986954
-0.3382133,0.1995188
-0.3374016,0.2001175
-0.3368844,0.2009222
-0.3362555,0.2016669
-0.3354333,0.2023478
-0.3348866,0.202876
-0.3336027,0.2031519
-0.3330934,0.2037811
-0.3326508,0.2044899
-0.3325841,0.20482
-0.3317703,0.2052402
-0.3314969,0.2059062
-0.3310736,0.2065034
-0.3308752,0.2072011
-0.3306766,0.2078766
-0.3303652,0.2081587
-0.3300276,0.2091047
-0.3297018,0.20916
-0.3290731,0.2102114
-0.3282662,0.2104749
-0.327528,0.2109065
-0.3270452,0.2116282
-0.3265374,0.2125371
-0.3258142,0.2134728
-0.3246536,0.2138892
-0.3241223,0.2141879
-0.323915,0.2151013
-0.322724,0.2155865
-0.3221557,0.2159948
-0.3218953,0.2160574
-0.3212287,0.2170657
-0.3204988,0.2176475
-0.3201645,0.218104
-0.3198606,0.2187287
-0.3193569,0.219094
-0.3185325,0.2196223
-0.3180506,0.2206777
-0.3172907,0.2211026
-0.3170895,0.2212913
-0.3166465,0.2221757
-0.3164477,0.2229724
-0.3158657,0.2233971
-0.3151212,0.2237745
-0.3142858,0.2243196
-0.3136376,0.2247454
-0.3132302,0.2252067
-0.3125367,0.2262915
-0.3119455,0.2273153
-0.3112725,0.2278573
-0.3105821,0.2281266
-0.3099891,0.2285169
-0.3094787,0.2293054
-0.308763,0.2298673
-0.3083424,0.2302629
-0.3077984,0.2316347
-0.3074893,0.2322632
-0.3060467,0.2325838
-0.3053794,0.2330879
-0.3049011,0.2339883
-0.3044077,0.234828
-0.3039329,0.2359349
-0.3033029,0.236496
-0.3020281,0.2373187
-0.3008204,0.2381932
-0.3002182,0.2389996
-0.299562,0.2393127
-0.2988505,0.2403029
-0.2983787,0.240994
-0.2967993,0.2422479
-0.295631,0.2437342
-0.2948684,0.2443961
-0.2944992,0.2462942
-0.2932592,0.24723
-0.2922083,0.2482595
-0.2902296,0.2489215
-0.2889149,0.2511964
-0.2864148,0.2536784
-0.2820874,0.2572194
-0.2799497,0.2634309
