-0.3789787,-0.7119087
-0.3603243,-0.6887522
-0.3561012,-0.6855288
-0.3525539,-0.6806692
-0.3507988,-0.6786876
-0.348601,-0.6774488
-0.3468939,-0.6760367
-0.3449731,-0.6743133
-0.3432411,-0.6724304
-0.3418176,-0.6710904
-0.3409555,-0.6697221
-0.3401988,-0.6681271
-0.3395819,-0.6675266
-0.3389577,-0.6661139
-0.3379204,-0.6652679
-0.3370444,-0.6640056
-0.3358221,-0.6633142
-0.3350058,-0.6624363
-0.3341506,-0.66145
-0.3335853,-0.6609537
-0.3329923,-0.6597899
-0.3324563,-0.6591881
-0.3315773,-0.6586854
-0.3309198,-0.6582551
-0.33043,-0.6574247
-0.3299718,-0.6570185
-0.3293789,-0.6563511
-0.3288429,-0.6558134
-0.3280695,-0.6548253
-0.3274922,-0.6540777
-0.3270371,-0.6533928
-0.3265208,-0.6529352
-0.3261515,-0.6519564
-0.3253228,-0.6514204
-0.3248025,-0.6508083
-0.3241155,-0.6501907
-0.3237056,-0.6497589
-0.3233005,-0.6493321
-0.3226766,-0.6489852
-0.3221964,-0.6481216
-0.3218327,-0.6473107
-0.3211097,-0.6466899
-0.3206118,-0.6459242
-0.3202552,-0.6454217
-0.3197942,-0.6451182
-0.3194254,-0.6445342
-0.318813,-0.6439526
-0.318391,-0.643308
-0.3176383,-0.6430306
-0.3169929,-0.6428594
-0.3162921,-0.6418298
-0.3157491,-0.6415031
-0.3153123,-0.6408312
-0.3145733,-0.6400586
-0.3142471,-0.6393127
-0.3136675,-0.638614
-0.3133287,-0.6382785
-0.3128469,-0.6376458
-0.3120364,-0.636869
-0.3114957,-0.6363518
-0.3108563,-0.6357233
-0.3104775,-0.6352928
-0.3098839,-0.6344817
-0.3094564,-0.6337673
-0.3089971,-0.6329168
-0.3085043,-0.6320307
-0.3079306,-0.6309992
-0.3075178,-0.6303268
-0.3069211,-0.6299401
-0.3063597,-0.62941
-0.3058514,-0.6283549
-0.3052507,-0.6278621
-0.3046763,-0.6272589
-0.3044007,-0.6266738
-0.3039614,-0.6259707
-0.3033365,-0.6254593
-0.3025383,-0.6250078
-0.3018779,-0.6245974
-0.3008416,-0.6239569
-0.3003686,-0.6225454
-0.2998469,-0.6214661
-0.2990719,-0.6205068
-0.2984017,-0.6196081
-0.2976491,-0.618759
-0.2963978,-0.6173243
-0.2959673,-0.6160166
-0.2945965,-0.6154962
-0.2937021,-0.61429
-0.2921137,-0.613078
-0.2908749,-0.61222
-0.2898522,-0.6109947
-0.2886085,-0.6094439
-0.2870265,-0.6081394
-0.2852198,-0.6071039
-0.2842263,-0.6041501
-0.2820083,-0.6014441
-0.2806202,-0.5989431
-0.2784542,-0.5934669
-0.2741268,-0.5881985
